nome,cognome,patronimico,marito,appezzamento,mq,via,numCivico,speciePro,tipoPossesso,comproprietari,numeroAppezzamenti,superficieTotaleMq
Teresa,Conti,Giuliano,Antonio_Pampaloni,https://florentiaillustrata.net/resource/appezzamento/14804,154.973,Borgo_S._Pier_Gattolini,2406,casa_e_corte,comproprietà,Barbera Coppede; Maddalena Conti,4,395.0960
Teresa,Conti,Giuliano,Antonio_Pampaloni,https://florentiaillustrata.net/resource/appezzamento/14805,5.7902,Borgo_S._Pier_Gattolini,2407,ingresso_e_casa,comproprietà,Barbera Coppede; Maddalena Conti,4,395.0960
Teresa,Conti,Giuliano,Antonio_Pampaloni,https://florentiaillustrata.net/resource/appezzamento/1572,111.7168,Via_del_Moro,4093-4104,casa,comproprietà,Barbera Coppede; Maddalena Conti,4,395.0960
Maddalena,Corsi,Stefano,Natale_Papanti,https://florentiaillustrata.net/resource/appezzamento/10641,100.4770,Via_Evangelista,5335_e_5334,casa,esclusivo,,2,161.785
Maria_Maddalena,Corsi_Salviati,Francesco_Antonio,Carlo_Settimanni,https://florentiaillustrata.net/resource/appezzamento/13943,41.2126,Via_dei_Preti,2120,casa_e_corte,esclusivo,,1,41.2126
Maria_Niccola,Coveri,Filippo,Guarnieri,https://florentiaillustrata.net/resource/appezzamento/14099,134.8776,Via_Maggio,1884,casa_e_corte,esclusivo,,1,134.8776
Maria,Crescioli,,Cialdi,https://florentiaillustrata.net/resource/appezzamento/11399,131.131,Via_dei_Pilastri,6736,"casa,_corte_e_fabbricato",esclusivo,,2,375.3412
Anna,Da_Montelatico,Bartolommeo,Cosimo_Palloni,https://florentiaillustrata.net/resource/appezzamento/10723,119.5506,Via_S._Zanobi,5468_e_5469,casa_e_corte,comproprietà,Teresa Da Montelatico,2,239.1012
Teresa,Da_Montelatico,Bartolommeo,Leopoldo_Ruggini,https://florentiaillustrata.net/resource/appezzamento/10723,119.5506,Via_S._Zanobi,5468_e_5469,casa_e_corte,comproprietà,Anna Da Montelatico,3,257.1530
Teresa,Da_Montelatico,Pietro,Leopoldo_Ruggini,https://florentiaillustrata.net/resource/appezzamento/10723,119.5506,Via_S._Zanobi,5468_e_5469,casa_e_corte,comproprietà,Anna Da Montelatico,3,257.1530
Maddalena,Dal_Montauto,Ferdinando,Michele_Grifoni,https://florentiaillustrata.net/resource/appezzamento/8749,421.3222,Via_delle_Lance,5974,casa,esclusivo,,3,985.6964
Maddalena,Dal_Montauto,Ferdinando,Michele_Grifoni,https://florentiaillustrata.net/resource/appezzamento/8751,135.5588,Via_delle_Lance,5975,palazzo,esclusivo,,3,985.6964
Maria_Matilde,Dandi,,Cocchi,https://florentiaillustrata.net/resource/appezzamento/15018,49.0464,Via_della_Costa,1678,casa,comproprietà,Cristofano Cocchi; David Cocchi; Baldassarre Cocchi,4,138.6242
Maria_Matilde,Dandi,,Cocchi,https://florentiaillustrata.net/resource/appezzamento/15019,60.6268,Via_della_Costa,1679,casa,comproprietà,Cristofano Cocchi; David Cocchi; Baldassarre Cocchi,4,138.6242
Carolina,Danty,Vincenzo,Antonio_Finetti,https://florentiaillustrata.net/resource/appezzamento/10369,310.9678,Via_S._Reparata,5673,casa,esclusivo,,9,1566.0788
Carolina,Danty,Vincenzo,Antonio_Finetti,https://florentiaillustrata.net/resource/appezzamento/6291,17.7112,Via_dei_Cerchi,602,casa,esclusivo,,9,1566.0788
Carolina,Danty,Vincenzo,Antonio_Finetti,https://florentiaillustrata.net/resource/appezzamento/6292,7.1526,Via_della_Spiga,599,casa,esclusivo,,9,1566.0788
Francesca,De_Angelis,Giacomo,Giuseppe_Lazzaroni,https://florentiaillustrata.net/resource/appezzamento/11786,96.3898,Via_Fiesolana,6847,casa_e_corte,comproprietà,Giuseppe Lazzaroni,1,96.3898
Isabella,De_Bellis,,Broglia,https://florentiaillustrata.net/resource/appezzamento/12493,74.5914,Via_dei_Pentolini,7152_e_7151,casa,comproprietà,Luisa Broglia De Bellis; Luigi Broglia De Bellis; Ferdinando Broglia De Bellis; Tommaso Broglia De Bellis; Vincenzio Broglia De Bellis,2,128.0656
Vittoria,De_Benck,Leopoldo,Gaetano_Berrettari,https://florentiaillustrata.net/resource/appezzamento/15191,199.5916,Via_de_Bardi,1318,casa,comproprietà,Federigo Berrettari; Enrichetta Berrettari,1,199.5916
Assunta,Degli_Innocenti,,Baldassarre_Lastricati,https://florentiaillustrata.net/resource/appezzamento/16096,51.4306,Piazza_dell_Uccello,3315,casa,comproprietà,Emilio Lastricati; Pietro Lastricati,2,263.6244
Maria_Sinica,Degli_Innocenti,,Agostino_Gentilini,https://florentiaillustrata.net/resource/appezzamento/10883,0.0,Via_delle_Ruote_e_Via_S._Gallo,5849,casa,comproprietà,Maddalena Gentilini,1,0.0
Eleonora,Del_Bene,Luigi,Liborio_Baroni,https://florentiaillustrata.net/resource/appezzamento/13213,26.2262,Via_Mozza,7987,casa,comproprietà,Tommaso Baroni,1,26.2262
Marianna,Del_Bene,Giovan_Battista,Giuliano_Sereni,https://florentiaillustrata.net/resource/appezzamento/574,48.7058,Via_Porciaia,4971,casa,esclusivo,,3,185.2864
Marianna,Del_Bene,Giovan_Battista,Giuliano_Sereni,https://florentiaillustrata.net/resource/appezzamento/622,66.7576,Via_Porciaia,4990,casa,esclusivo,,3,185.2864
Maria_Teresa,Del_Bravo,Andrea,Alessandro_Brucalassi,https://florentiaillustrata.net/resource/appezzamento/10164,84.4688,Via_S._Gallo,5737_e_5738,bottega_e_casa,esclusivo,,2,164.1692
Rosa,Del_Meglio,,Vincenzo_Cocchini,https://florentiaillustrata.net/resource/appezzamento/1264,279.292,Via_dei_Cerretani,4660,casa,comproprietà,Alessandro Ambron; Angiolo Ambron; Vincenzo Cocchini; Giuseppe Ambron,3,368.1886
Rosa,Del_Meglio,,Vincenzo_Cocchini,https://florentiaillustrata.net/resource/appezzamento/1269,35.763,Via_dei_Cerretani,4661,casa,comproprietà,Alessandro Ambron; Angiolo Ambron; Vincenzo Cocchini; Giuseppe Ambron,3,368.1886
Clementina,Del_Noce,Giuseppe,Domenico_Martelli,https://florentiaillustrata.net/resource/appezzamento/7262,45.2998,Via_S._Margherita,641,casa,esclusivo,,1,45.2998
Elisabetta,Del_Pace,Natale,Leopoldo_Palmini,https://florentiaillustrata.net/resource/appezzamento/11672,121.5942,Via_degli_Sbanditi,6975,casa_e_corte,esclusivo,,2,246.2538
Maria,Del_Re,Francesco,Giovanni_Castellani,https://florentiaillustrata.net/resource/appezzamento/15712,0.0,Borgo_S._Niccolò,1415,ingresso_e_casa,comproprietà,Giovan Battista Fallai; Violante Naldi,2,21.4578
Anna,Del_Riccio,Stanislao,Domenico_Grisolini,https://florentiaillustrata.net/resource/appezzamento/13004,89.5778,Via_delle_Pinzochere,7720,casa,esclusivo,,3,891.6908
Anna,Del_Riccio,Stanislao,Domenico_Grisolini,https://florentiaillustrata.net/resource/appezzamento/1687,743.1892,Via_delle_Belle_Donne,4226,casa,esclusivo,,3,891.6908
Lettimia,Del_Vanna,Giuseppe,Domenico_Pagliaj,https://florentiaillustrata.net/resource/appezzamento/4831,25.545,Via_de_Neri,69,casa,esclusivo,,1,25.545
Elena,Dell'Agata,Giovanni_Guidotti,Farzi,https://florentiaillustrata.net/resource/appezzamento/14167,66.7576,Via_Toscanella_e_Sdrucciolo_dè_Pitti,1718,casa,comproprietà,Antonio Dell'Agata; Lorenzo Passerini,2,328.3384
Elena,Dell'Agata,Giovanni_Guidotti,Farzi,https://florentiaillustrata.net/resource/appezzamento/15510,261.5808,Fondacci_S._Niccolò,1373,casamento_e_corte,comproprietà,Antonio Dell'Agata; Lorenzo Passerini,2,328.3384
Eleonora,Della_Nave,Pietro,Ferdinando_Moresi,https://florentiaillustrata.net/resource/appezzamento/4356,252.3846,Via_Torta,305,casa_e_corte,esclusivo,,2,323.9106
Teresa,Della_Nave,Gaetano,Gaetano_Mainardi,https://florentiaillustrata.net/resource/appezzamento/12392,220.3682,Via_della_Salvia,7506,casa_e_corte,esclusivo,,2,233.6516
Teresa,Della_Nave,Gaetano,Gaetano_Mainardi,https://florentiaillustrata.net/resource/appezzamento/12393,13.2834,Via_della_Salvia,7507,ingresso,esclusivo,,2,233.6516
Maria_Assunta,Diani,Mattia,Tozzi,https://florentiaillustrata.net/resource/appezzamento/17032,144.755,Via_del_Leone,2881,casa_e_corte,esclusivo,,6,619.8920
Maria_Assunta,Diani,Mattia,Tozzi,https://florentiaillustrata.net/resource/appezzamento/17033,171.3218,Via_del_Leone,2880,"casa,_corte_e_orto",esclusivo,,6,619.8920
Rosa,Dolfi,Gaetano,Giuseppe_Giusti,https://florentiaillustrata.net/resource/appezzamento/16558,81.0628,Via_S._Giovanni,3129,casa_e_corte,comproprietà,Anna Dolfi,2,102.8612
Teresa,Dolfi,Giuseppe,Giovan_Battista_Viciani,https://florentiaillustrata.net/resource/appezzamento/14738,6.4714,Borgo_S._Pier_Gattolini,2380,ingresso_e_casa,comproprietà,Giovan Battista Viciani,5,188.0112
Teresa,Dolfi,Giuseppe,Giovan_Battista_Viciani,https://florentiaillustrata.net/resource/appezzamento/14741,6.1308,Borgo_S._Pier_Gattolini,2381,ingresso,comproprietà,Giovan Battista Viciani,5,188.0112
Angiola,Donati,,Giovan_Battista_di_Giuseppe_Uccelli,https://florentiaillustrata.net/resource/appezzamento/9544,275.2048,Via_del_Cocomero,6149,casa,comproprietà,Francesco Uccelli; Giuseppe Uccelli; Serafino Uccelli,1,275.2048
Anna,Donnini,Francesco_Maria,Anton_Luigi_Novellucci,https://florentiaillustrata.net/resource/appezzamento/14934,314.0332,Via_della_Costa,1596,casa_e_corte,esclusivo,,5,12704.7206
Anna,Donnini,Francesco_Maria,Anton_Luigi_Novellucci,https://florentiaillustrata.net/resource/appezzamento/14936,99.7958,Via_della_Costa,1598,casa_da_lavorativo,esclusivo,,5,12704.7206
Caterina,Doria_Colonna,Fabbrizio,Giovan_Maria_Della_Porta,https://florentiaillustrata.net/resource/appezzamento/9374,1134.5386,Via_degli_Alfani,6512,palazzo_e_corte,esclusivo,,10,5876.3718
Maria,Dothel,,Francesco_Della_Santa,https://florentiaillustrata.net/resource/appezzamento/7422,62.3298,Via_delle_Oche,770,casa,comproprietà,Anna Dothel; Francesco Dothel; Luisa Dothel; Niccolò Dothel,4,176.0902
Marianna,Ducci,Vincenzo,Pasquale_Poccianti,https://florentiaillustrata.net/resource/appezzamento/9598,782.6988,Via_del_Cocomero,6110,casa,esclusivo,,4,1310.9694
Marianna,Ducci,Vincenzo,Pasquale_Poccianti,https://florentiaillustrata.net/resource/appezzamento/9600,207.4254,Via_del_Cocomero,6111,casa,esclusivo,,4,1310.9694
Maria_Anna,Ermenegildes,,Giuseppe_Romei,https://florentiaillustrata.net/resource/appezzamento/10281,61.9892,Via_Guelfa,5728,casa,esclusivo,,2,72.8884
Maria_Anna,Ermenegildes,,Giuseppe_Romei,https://florentiaillustrata.net/resource/appezzamento/10283,10.8992,Via_Guelfa,5731,ingresso,esclusivo,,2,72.8884
Giuseppa,Fabbri,Giovanni_Antonio,Sebastiano_Luigi_Gerini_Pappagalli,https://florentiaillustrata.net/resource/appezzamento/9672,327.3166,Via_dei_Servi,6392,casa,esclusivo,,1,327.3166
Giuseppe,Fabbri,Giovanni_Antonio,Sebastiano_Luigi_Gerini_Pappagalli,https://florentiaillustrata.net/resource/appezzamento/9682,245.5726,Via_del_Castellaccio,6402,casa,esclusivo,,1,245.5726
Eleonora,Fabbrini,Simon,Luigi_Frittelli,https://florentiaillustrata.net/resource/appezzamento/12159,131.131,Via_S._Maria,7264,casa_e_corte,comproprietà,Lorenzo Fabbrini; Giuseppe Fabbrini; Giovanni Fabbrini; Pietro Fabbrini,1,131.131
Luisa,Faldi,Pietro,Giovan_Battista_Mannajori,https://florentiaillustrata.net/resource/appezzamento/13566,13.624,Via_Maffia,1998,ingresso,esclusivo,,5,302.4528
Luisa,Faldi,Pietro,Giovan_Battista_Mannajori,https://florentiaillustrata.net/resource/appezzamento/17107,99.4552,Via_dell_Ardiglione,2759,casa_e_corte,esclusivo,,5,302.4528
Anna,Falleri,Lorenzo,Lampredi,https://florentiaillustrata.net/resource/appezzamento/13942,134.8776,Via_dei_Preti,2121,casa_e_corte,comproprietà,Teresa Bricci; Teresa Falleri,1,134.8776
Teresa,Falleri,Felice,Catani,https://florentiaillustrata.net/resource/appezzamento/13942,134.8776,Via_dei_Preti,2121,casa_e_corte,comproprietà,Anna Falleri; Teresa Bricci,1,134.8776
Teresa,Falsetti,Romolo,Stefano_Vespa,https://florentiaillustrata.net/resource/appezzamento/16228,359.333,Via_dei_Serragli,2783,corte,comproprietà,Giuseppa Foschi,2,543.257
Teresa,Falsetti,Romolo,Stefano_Vespa,https://florentiaillustrata.net/resource/appezzamento/16229,183.924,Via_dei_Serragli,2782,casa,comproprietà,Giuseppa Foschi,2,543.257
Marianna,Fanelli,Giorgio,Lorenzo_Cantini_avvocato,https://florentiaillustrata.net/resource/appezzamento/1289,257.4936,Via_dei_Rondinelli,4204_e_4203,casa_e_corte,esclusivo,,1,257.4936
Maria,Fanfani,Simone,Gaetano_Buzzichelli,https://florentiaillustrata.net/resource/appezzamento/8702,166.5534,Via_S._Gallo,5958,casa,esclusivo,,1,166.5534
Angiola,Fantacci,Giosaffat,Antonio_Luchi,https://florentiaillustrata.net/resource/appezzamento/6490,6.1308,Sdrucciolo_di_Ort__S._Michele,550,casa,esclusivo,,1,6.1308
Anna,Fanti,,Gaspero_Ceccherini,https://florentiaillustrata.net/resource/appezzamento/4252,32.0164,Via_Vigna_Vecchia,276,casa,comproprietà,Agnese Pierallini; Gaspero Ceccherini,1,32.0164
Angiola,Fantoni_Pieri,Luigi,Leopoldo_Shneidersc,https://florentiaillustrata.net/resource/appezzamento/3526,342.9842,Via_della_Scala,4363_e_4364,casa_e_corte,esclusivo,,4,477.5212
Antonia,Fatoni,Nicola,Angiolo_Sabatini,https://florentiaillustrata.net/resource/appezzamento/11781,196.1856,Via_Fiesolana,6887,casa_e_corte,comproprietà,Angiolo Sabatini,1,196.1856
Anna,Fenzi,Giuseppe,Giuseppe_Fiaschi,https://florentiaillustrata.net/resource/appezzamento/10310,117.8476,Via_S._Reparata,5647,casa,esclusivo,,2,309.9460
Regina,Ferrari,,Luigi_Marghieri,https://florentiaillustrata.net/resource/appezzamento/15054,192.0984,Via_della_Costa_dei_Magnoli_e_Via_della_Costa,"1608,_1607_e_1648",casamento,comproprietà,Orazio Gaspero Marghieri,1,192.0984
Rosa,Ferroni,Pietro,Nicola_Testini,https://florentiaillustrata.net/resource/appezzamento/1799,107.289,Piazza_S._Maria_Novella,4599,casa,comproprietà,Niccola Testini,1,107.289
Angiola,Filippi,Francesco,Luigi_Mugnai,https://florentiaillustrata.net/resource/appezzamento/5205,31.6758,Via_Baldracca,162,fabbricato,comproprietà,Luigi Mugnai,9,262.6026
Angiola,Filippi,Francesco,Luigi_Mugnai,https://florentiaillustrata.net/resource/appezzamento/9760,124.319,Via_della_Pergola,6492,terreno_e_1°_piano,comproprietà,Luigi Bartolucci; Tommaso Bartolucci,9,262.6026
Maddalena,Fioravanti,Cosimo,Paolo_Pandolfini_Barberi,https://florentiaillustrata.net/resource/appezzamento/13033,338.5564,Piazza_S._Croce,7701,casa,esclusivo,,3,602.8620
Maddalena,Fioravanti,Cosimo,Paolo_Pandolfini_Barberi,https://florentiaillustrata.net/resource/appezzamento/5001,185.627,Via_dei_Saponai,101,magazzino,esclusivo,,3,602.8620
Lucrezia,Firidolfi,Alberto,Giovanni_Ricasoli_Zanchini,https://florentiaillustrata.net/resource/appezzamento/14227,1331.0648,Via_dei_Vellutini_e_Via_del_Pavone,1873,palazzo_e_corte,esclusivo,,5,1378.4082
Lucrezia,Firidolfi,Alberto,Giovanni_Ricasoli_Zanchini,https://florentiaillustrata.net/resource/appezzamento/14228,30.654,Via_Maggio,1872,casa_e_ingresso,esclusivo,,5,1378.4082
Lucrezia,Firidolfi,Alberto,Giovanni_Ricasoli_Zanchini,https://florentiaillustrata.net/resource/appezzamento/14247,16.6894,Via_del_Pavone,1855,casa,esclusivo,,5,1378.4082
Elisabetta,Fondelli,Angiolo,Luigi_Gonnelli,https://florentiaillustrata.net/resource/appezzamento/2852,207.4254,Borgo_Ognissanti,3345,casa,esclusivo,,4,505.4504
Elisabetta,Fondelli,Angiolo,Luigi_Gonnelli,https://florentiaillustrata.net/resource/appezzamento/4419,252.044,Via_dell_Anguillara,255,casa,esclusivo,,4,505.4504
Elisabetta,Fondelli,Angiolo,Luigi_Gonnelli,https://florentiaillustrata.net/resource/appezzamento/5960,45.981,Via_Por_S._Maria,1205,bottega,esclusivo,,4,505.4504
Agnese,Fontebuoni,Giovanni,Ugo_Della_Stufa,https://florentiaillustrata.net/resource/appezzamento/12440,96.3898,Via_delle_Mete,7492,casa,esclusivo,,1,96.3898
Luisa,Fontebuoni,Angiolo,Giuseppe_Banchi,https://florentiaillustrata.net/resource/appezzamento/13196,6.4714,Corso_dei_Tintori,8018,ingresso_e_corte,esclusivo,,3,150.2046
Maddalena,Fontebuoni,Giovanni,Francesco_Fabbrini,https://florentiaillustrata.net/resource/appezzamento/1474,568.1208,Lung_Arno,4177,casa,esclusivo,,1,568.1208
Caterina,Formigli,,Luigi_Manetti,https://florentiaillustrata.net/resource/appezzamento/11941,82.4252,Via_del_Fosso_o_Via_del_Diluvio,7365,casa_e_corte,esclusivo,,1,82.4252
Maddalena,Formigli,Michele,Filippo,https://florentiaillustrata.net/resource/appezzamento/8868,116.1446,Via_del_Cocomero,6187,casa,comproprietà,Cammillo Eugenio Borbotti; Gaetano Formigli,1,116.1446
Carlotta,Fortini,Angiolo,Michele_Fabbrichiesi,https://florentiaillustrata.net/resource/appezzamento/11455,136.24,Via_dei_Pilastri,6767,casa_e_corte,comproprietà,Gaetano Fortini; Vincenzio Fortini,1,136.24
Caterina,Fortini,Luigi,Giovan_Battista_Tavanti,https://florentiaillustrata.net/resource/appezzamento/14011,10.218,Borgo_Tegolaia,1964,ingresso,esclusivo,,3,154.973
Caterina,Fortini,Luigi,Giovan_Battista_Tavanti,https://florentiaillustrata.net/resource/appezzamento/14464,144.755,Borgo_S._Jacopo,1302,casa,esclusivo,,3,154.973
Giuseppa,Foschi,Dionisio,Francesco_Luciani,https://florentiaillustrata.net/resource/appezzamento/16228,359.333,Via_dei_Serragli,2783,corte,comproprietà,Teresa Falsetti,2,543.257
Giuseppa,Foschi,Dionisio,Francesco_Luciani,https://florentiaillustrata.net/resource/appezzamento/16229,183.924,Via_dei_Serragli,2782,casa,comproprietà,Teresa Falsetti,2,543.257
Maddalena,Franceschi,Lorenzo,Giuseppe_Cateni,https://florentiaillustrata.net/resource/appezzamento/8969,134.1964,Via_S._Sebastiano,6296,casa,esclusivo,,4,775.8868
Maddalena,Franceschi,Lorenzo,Giuseppe_Cateni,https://florentiaillustrata.net/resource/appezzamento/8972,165.5316,Via_S._Sebastiano,6297,casa,esclusivo,,4,775.8868
Angiola,Franci,Ferdinando,Giovanni_Ceccherelli,https://florentiaillustrata.net/resource/appezzamento/8315,68.12,Arco_dei_Pescioni,951,fabbricato,comproprietà,Lucia Mori,3,140.3272
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/558,66.7576,Via_Porciaia,4962,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/616,63.3516,Via_Porciaia,4986,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/618,12.2616,Via_Porciaia,4987,ingresso,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/619,56.199,Via_Porciaia,4988,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/664,49.387,Via_Romita,5017,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/6983,12.6022,Chiasso_del_Fuoco,1076,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/8884,30.3134,Via_del_Ciliegio,6089,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/9146,155.3136,Via_della_Crocetta,6356,casa,esclusivo,,18,1081.0644
Giuseppe,Francolini,Luigi,Jacopo,https://florentiaillustrata.net/resource/appezzamento/9788,80.3816,Via_Cafaggiolo,6591,casa,esclusivo,,18,1081.0644
Elena,Frati,Giovanni,Vincenzo_Lombardini,https://florentiaillustrata.net/resource/appezzamento/3029,95.368,Via_Palazzuolo,3782,casa,esclusivo,,2,133.8558
Maria_Maddalena,Frescobaldi,Giuseppe,Pietro_Roberto_Capponi,https://florentiaillustrata.net/resource/appezzamento/10972,879.0886,Via_S._Gallo,"5878,_5879_e_5880",convento,esclusivo,,10,3414.5150
Maria_Maddalena,Frescobaldi,Giuseppe,Pietro_Roberto_Capponi,https://florentiaillustrata.net/resource/appezzamento/10976,0.0,Via_S._Gallo,5881,fabbricato,esclusivo,,10,3414.5150
Maria_Maddalena,Frescobaldi,Giuseppe,Pietro_Roberto_Capponi,https://florentiaillustrata.net/resource/appezzamento/10979,44.9592,Via_S._Gallo_e_Via_Lungo_le_mura,5883,casa,esclusivo,,10,3414.5150
Maria_Maddalena,Frescobaldi,Giuseppe,Pietro_Roberto_Capponi,https://florentiaillustrata.net/resource/appezzamento/10981,25.545,Via_Lungo_le_mura,5884,casa,esclusivo,,10,3414.5150
Maria_Maddalena,Frescobaldi,Giuseppe,Pietro_Roberto_Capponi,https://florentiaillustrata.net/resource/appezzamento/13485,24.1826,Piazza_Frescobaldi,2034,casa_e_bottega,esclusivo,,10,3414.5150
Maria_Maddalena,Frescobaldi,Giuseppe,Pietro_Roberto_Capponi,https://florentiaillustrata.net/resource/appezzamento/8562,76.635,Via_S._Gallo,5897,casa,esclusivo,,10,3414.5150
Eleonora,Frilli,Giuseppe,Cesare_Grossi,https://florentiaillustrata.net/resource/appezzamento/10252,63.011,Via_S._Reparata,5709,casa,esclusivo,,2,88.8966
